index,time,conflicts
0,0.01,422
1,0.06,1721
2,0.11,2818
3,0.22,5196
4,0.16,4492
5,0.31,6774
6,0.32,7443
7,0.51,11182
8,0.18,4596
9,0.58,16149
10,0.68,16892
11,0.77,19601
12,0.65,16149
13,0.71,18517
14,0.72,16997
15,0.87,22235
16,0.21,5326
17,0.69,19493
18,0.81,21724
19,0.97,24180
20,0.76,17823
21,1.01,23867
22,0.99,23196
23,1.16,26494
24,0.61,15257
25,1.0,23338
26,1.0,22557
27,1.14,24694
28,0.84,19849
29,1.31,29732
30,1.06,24032
31,1.07,23742
32,0.17,4541
33,0.65,18750
34,0.91,25081
35,1.15,28468
36,0.87,22622
37,1.27,31365
38,1.33,32271
39,1.69,37119
40,0.93,22957
41,1.46,33990
42,1.27,27908
43,1.43,27932
44,0.97,19458
45,1.41,29035
46,1.27,26529
47,1.91,38528
48,0.78,19962
49,1.3,30399
50,1.22,26667
51,1.71,32204
52,0.92,18001
53,1.52,31675
54,1.64,33147
55,1.48,27688
56,1.08,24470
57,1.64,33628
58,1.42,27968
59,1.82,34698
60,1.14,22841
61,1.79,35503
62,1.5,28472
63,1.51,27941
64,0.16,3903
65,0.72,19051
66,0.96,25936
67,1.39,33603
68,1.16,30755
69,1.41,33880
70,1.45,32823
71,1.86,40628
72,1.09,26798
73,1.57,35353
74,1.64,35247
75,1.77,35712
76,1.6,36772
77,1.76,34484
78,1.58,32313
79,1.99,37979
80,1.08,26892
81,1.44,34302
82,1.27,24860
83,1.95,38685
84,1.77,39165
85,1.88,36946
86,1.71,34083
87,1.82,33792
88,1.28,25962
89,1.57,29455
90,1.63,30968
91,1.84,31080
92,1.67,31015
93,2.03,33355
94,1.93,37355
95,2.02,35383
96,0.87,22464
97,1.44,32988
98,1.41,31123
99,1.75,35458
100,1.42,31181
101,1.78,33163
102,1.81,35242
103,1.72,32440
104,1.35,29344
105,1.84,36164
106,1.92,38170
107,1.77,30033
108,1.81,34343
109,1.94,33540
110,2.04,37157
111,1.99,33179
112,1.29,28440
113,1.7,35049
114,1.84,36091
115,2.1,34910
116,1.69,30492
117,2.14,37087
118,2.13,37962
119,2.08,34587
120,1.49,30302
121,1.8,31780
122,2.18,35156
123,2.22,39188
124,1.54,29590
125,2.26,39236
126,2.06,39014
127,1.86,31770
128,0.12,2858
129,0.8,21665
130,1.05,29001
131,1.45,34299
132,1.19,30050
133,1.77,39875
134,1.68,36878
135,1.72,36541
136,1.15,28608
137,1.81,37037
138,1.67,34485
139,1.98,37355
140,1.53,34534
141,1.81,36428
142,2.15,43073
143,1.87,34915
144,1.16,28357
145,1.74,39664
146,1.74,35325
147,1.88,36304
148,1.75,34962
149,1.97,37732
150,1.84,33767
151,2.12,37313
152,1.63,35207
153,1.8,32494
154,2.12,40882
155,1.97,33384
156,1.94,36193
157,1.84,32133
158,2.17,38502
159,2.2,36431
160,1.14,27909
161,1.54,35527
162,1.69,35498
163,2.03,36762
164,1.48,31016
165,2.29,41012
166,1.89,35225
167,2.17,39899
168,1.85,38855
169,2.1,38606
170,1.96,33967
171,1.97,32722
172,1.91,36957
173,2.16,33910
174,2.09,33259
175,2.19,36027
176,1.56,32670
177,1.89,36651
178,2.14,37467
179,2.15,34510
180,1.83,32411
181,2.09,34065
182,2.15,34647
183,1.99,30479
184,1.68,33407
185,2.24,37136
186,2.24,37574
187,2.15,33139
188,2.11,33272
189,2.32,39221
190,2.14,34722
191,2.28,37363
192,0.88,20648
193,1.77,39250
194,1.91,40399
195,2.04,38162
196,1.9,38715
197,2.14,38522
198,1.93,35671
199,2.04,36696
200,1.67,34690
201,1.89,35048
202,1.85,33652
203,2.09,35945
204,1.94,36696
205,2.12,33666
206,2.44,44247
207,2.07,31881
208,1.42,30267
209,2.03,38491
210,2.03,35961
211,2.1,34313
212,1.98,36987
213,2.28,39175
214,2.2,35111
215,2.2,35642
216,1.93,35505
217,2.15,38159
218,2.32,40814
219,2.46,38866
220,2.24,36459
221,2.33,35204
222,2.44,41360
223,2.18,32586
224,1.29,28889
225,1.98,39796
226,2.25,40975
227,2.14,35502
228,1.83,34224
229,2.09,36981
230,1.95,32379
231,2.38,37102
232,1.83,34889
233,2.25,38311
234,2.21,38024
235,2.31,35910
236,2.09,34794
237,2.19,35300
238,2.4,40650
239,2.45,38093
240,1.89,36098
241,2.15,36249
242,2.03,34173
243,2.47,38411
244,1.99,36067
245,2.23,32868
246,2.2,35880
247,2.34,33740
248,1.96,35862
249,2.17,37226
250,2.24,38225
251,2.37,38160
252,2.25,39518
253,2.26,33759
254,2.3,38464
255,2.07,33238
256,0.09,2082
257,0.52,15232
258,1.18,31875
259,1.3,30132
260,1.24,29696
261,1.8,39680
262,1.57,35067
263,1.74,35226
264,1.23,32091
265,1.99,44521
266,1.83,37486
267,1.88,31654
268,1.76,36932
269,2.03,34878
270,1.93,35877
271,2.21,41790
272,1.35,33119
273,1.86,38783
274,2.25,42954
275,2.33,42624
276,1.73,35048
277,1.97,34545
278,2.25,39878
279,1.92,32922
280,1.88,38888
281,2.15,37991
282,2.0,36007
283,2.37,37878
284,2.05,37965
285,2.36,36705
286,2.4,40349
287,2.51,39351
288,1.23,30045
289,1.91,39005
290,2.0,39061
291,1.97,34940
292,2.03,41317
293,1.99,33658
294,2.16,36621
295,2.25,36436
296,1.96,37821
297,1.98,34861
298,2.41,42059
299,2.35,36263
300,2.1,36531
301,2.28,39300
302,2.13,34209
303,2.24,34806
304,1.72,34996
305,2.32,42632
306,2.48,43225
307,2.52,40504
308,2.34,39496
309,2.22,34852
310,2.36,38067
311,2.57,40458
312,2.29,43647
313,2.37,38713
314,2.6,41452
315,2.33,36134
316,2.09,33434
317,2.38,36590
318,2.29,34717
319,2.4,38210
320,1.14,26679
321,1.74,35185
322,2.17,40367
323,2.35,41742
324,1.86,37228
325,2.08,34974
326,2.37,40850
327,2.23,35083
328,2.0,37761
329,2.15,36532
330,2.25,36591
331,2.28,34871
332,2.32,39692
333,2.57,41702
334,2.24,37299
335,2.27,33426
336,1.86,36283
337,2.14,36217
338,2.16,36039
339,2.32,35517
340,2.2,36765
341,2.33,34471
342,2.28,37328
343,2.41,32110
344,1.93,34198
345,2.27,34912
346,2.18,30969
347,2.36,34335
348,2.43,38404
349,2.53,37433
350,2.58,38099
351,2.78,41584
352,1.56,32563
353,2.03,36155
354,2.26,38578
355,2.09,32409
356,2.22,36369
357,2.38,35793
358,2.33,35618
