index,time,conflicts
0,24.25,268252
1,25.19,227781
2,28.65,250487
3,28.68,219693
4,30.89,271978
5,30.05,224099
6,32.68,235776
7,33.39,221768
8,31.18,274010
9,29.02,224119
10,31.3,220677
11,33.68,217274
12,34.86,249712
13,31.46,211954
14,33.04,225041
15,34.59,228088
16,30.21,267056
17,30.42,230267
18,33.34,238383
19,31.98,220379
20,31.54,220350
21,36.26,228954
22,35.42,228781
23,38.58,237491
24,34.37,244989
25,32.12,210459
26,35.46,227025
27,36.27,218156
28,34.7,228491
29,36.31,216448
30,37.26,238484
31,36.68,223919
32,31.54,290566
33,33.6,245855
34,34.03,229230
35,34.66,227000
36,35.97,251094
37,33.09,216471
38,34.51,219925
39,36.4,226424
40,37.81,247029
41,35.18,223572
42,37.98,237414
43,37.62,222721
44,34.62,219605
45,38.84,232119
46,41.67,250021
47,39.12,224421
48,32.07,237992
49,36.03,234543
50,38.03,240699
51,35.79,220211
52,36.32,244623
53,36.23,225873
54,38.88,233404
55,36.59,213598
56,34.88,230524
57,35.14,207413
58,35.57,214843
59,39.82,233785
60,36.38,222556
61,39.09,230790
62,38.91,248635
63,36.84,214377
64,28.69,261487
65,35.67,274653
66,31.91,224874
67,34.97,229072
68,33.36,239237
69,34.71,218389
70,36.69,233020
71,35.82,214677
72,33.71,247618
73,34.38,235719
74,35.47,221523
75,36.84,229286
76,33.93,226864
77,36.71,232789
78,37.46,242847
79,37.51,234168
80,34.16,233641
81,36.46,240681
82,37.91,228144
83,37.95,226015
84,35.37,222016
85,37.61,223061
86,39.66,228995
87,39.69,224178
88,36.76,228338
89,39.02,232362
90,36.02,206187
91,36.74,212918
92,38.25,237607
93,36.45,219110
94,40.07,230592
95,39.7,241679
96,35.77,246982
97,35.73,245055
98,37.41,229293
99,36.81,232854
100,37.84,242254
101,38.97,249163
102,38.93,233556
103,38.88,232913
104,36.03,241964
105,37.11,237583
106,43.33,269466
107,36.86,216156
108,38.95,227480
109,34.63,212828
110,40.58,239312
111,41.73,243708
112,37.99,251584
113,35.13,233591
114,38.62,223009
115,32.84,206293
116,37.62,222194
117,35.18,217889
118,40.63,238812
119,38.31,229911
120,35.98,225981
121,35.03,228594
122,40.45,232688
123,34.92,205283
124,38.6,226075
125,37.64,224358
126,42.45,244572
127,35.86,209795
