index,time,conflicts
0,0.02,793
1,0.12,3196
2,0.15,4030
3,0.36,8945
4,0.21,5323
5,0.6,14489
6,0.56,14238
7,0.71,17045
8,0.24,6076
9,0.64,16750
10,0.69,16521
11,1.19,25631
12,0.64,15636
13,1.05,20632
14,1.04,23171
15,0.97,19043
16,0.23,5737
17,0.76,20355
18,0.85,21836
19,1.26,31288
20,0.89,21722
21,1.62,36230
22,1.6,36636
23,1.67,33395
24,0.75,18270
25,1.44,31651
26,1.5,29054
27,1.83,34328
28,1.29,27706
29,1.93,32872
30,1.64,31619
31,1.82,31720
32,0.16,4027
33,0.74,18790
34,0.98,27061
35,1.41,33636
36,1.15,31762
37,1.73,37710
38,1.75,37427
39,1.94,39015
40,1.06,25246
41,1.58,34319
42,1.84,36816
43,2.18,40129
44,1.57,32835
45,2.21,38030
46,1.95,36473
47,2.45,42889
48,0.84,21238
49,1.52,32974
50,1.73,35608
51,1.82,35465
52,1.91,37417
53,2.4,38843
54,2.35,39146
55,2.44,41641
56,1.34,28876
57,2.04,35737
58,2.09,36946
59,2.98,44009
60,2.15,37216
61,2.47,41050
62,2.39,39016
63,2.56,42248
64,0.11,3191
65,0.82,20449
66,1.05,27432
67,1.34,31124
68,1.05,27658
69,1.79,39252
70,1.92,38668
71,2.1,42580
72,1.13,28073
73,1.76,38530
74,1.93,37516
75,2.35,43189
76,1.65,32758
77,2.64,45673
78,2.25,43791
79,2.36,36972
80,1.05,25406
81,2.01,39319
82,1.88,37127
83,2.97,56628
84,1.75,34949
85,2.33,41388
86,2.47,42240
87,2.72,44379
88,1.9,37306
89,2.55,47153
90,3.17,56616
91,2.93,46510
92,2.34,40342
93,3.12,45238
94,2.86,43662
95,3.1,42716
96,0.84,21366
97,1.86,38140
98,1.91,38690
99,2.67,48893
100,2.0,37032
101,2.52,42987
102,2.5,40166
103,2.77,44949
104,1.75,34464
105,2.41,43624
106,2.41,42608
107,2.9,42860
108,2.15,38060
109,3.01,44148
110,2.68,41693
111,3.06,43981
112,1.47,30510
113,2.31,40487
114,2.13,35773
115,2.82,45068
116,2.44,40512
117,3.0,44897
118,2.9,40519
119,3.07,42576
120,1.97,36187
121,2.82,41962
122,2.72,43170
123,3.21,43475
124,2.73,43276
125,3.37,51442
126,2.88,42952
127,2.95,42791
128,0.08,2541
129,0.61,16902
130,0.88,21701
131,1.48,34320
132,1.14,29114
133,1.94,36701
134,1.81,36852
135,2.24,41916
136,1.16,28679
137,1.89,40909
138,2.0,41082
139,2.41,42717
140,1.98,41246
141,2.38,40912
142,2.3,43069
143,2.47,42331
144,1.35,33714
145,1.96,39228
146,2.05,40678
147,2.25,39489
148,1.97,39065
149,2.28,38573
150,2.63,43792
151,2.97,44545
152,2.03,41945
153,2.63,45525
154,2.33,36594
155,2.88,40734
156,2.39,39082
157,2.54,36404
158,3.02,47020
159,2.92,40965
160,0.93,22086
161,2.0,40581
162,2.29,44400
163,2.38,39844
164,1.97,37417
165,2.3,39592
166,2.58,42979
167,2.77,41964
168,1.92,36003
169,3.18,56651
170,2.63,41973
171,3.24,47890
172,2.45,40376
173,2.96,41233
