index,time,conflicts
0,0.94,18525
1,7.72,122671
2,10.12,141324
3,20.61,222923
4,9.69,142434
5,18.57,207035
6,20.31,205510
7,22.22,222303
8,6.34,101524
9,22.56,227734
10,21.04,210947
11,22.25,191394
12,20.37,190233
13,22.46,189222
14,20.39,176618
15,22.81,197053
16,10.32,135146
17,22.13,256483
18,23.55,205763
19,22.69,191982
20,22.87,216130
21,23.18,188810
22,23.47,188473
23,25.23,201354
24,21.07,220348
25,21.75,186084
26,22.68,175167
27,23.24,172243
28,21.73,174969
29,23.97,177684
30,24.56,180667
31,23.57,192801
32,10.08,129828
33,22.15,197887
34,20.97,200185
35,24.44,213318
36,25.35,228303
37,26.16,200887
38,26.64,209775
39,28.23,223830
40,22.14,209320
41,24.99,180850
42,27.19,210084
43,25.09,198466
44,26.44,204931
45,27.72,198520
46,30.39,215186
47,28.66,206916
48,23.59,217461
49,25.43,200487
50,24.76,209378
51,28.21,189053
52,26.29,203125
53,28.03,190426
54,28.18,190957
55,26.31,180197
56,22.92,186709
57,25.51,185929
58,25.45,205493
59,26.5,188482
60,27.08,201136
61,27.37,182280
62,25.36,181359
63,25.24,187527
64,10.38,144881
65,22.51,208269
66,25.92,218154
67,25.15,185395
68,23.47,218874
69,27.34,197901
70,30.56,241495
71,32.09,285671
72,26.65,243178
73,28.6,196572
74,26.44,190143
75,29.0,183069
76,28.0,209778
77,30.66,196998
78,30.85,212091
79,28.94,206702
80,25.91,240291
81,26.58,197560
82,25.94,194838
83,28.88,187347
84,26.08,184688
85,28.19,187431
86,28.07,208278
87,32.87,229201
88,28.05,230302
89,28.57,199178
90,26.48,186581
91,32.1,201162
92,27.41,193015
93,30.39,199927
94,27.99,204570
95,29.13,189656
96,21.66,199876
97,27.91,201211
98,27.27,190057
99,27.69,178934
100,25.09,189965
101,27.57,198771
102,30.46,203414
103,30.13,199361
104,23.25,185515
105,30.45,206588
106,27.75,182534
107,29.92,182870
108,27.73,184594
109,28.57,197858
110,29.36,181298
111,28.12,171825
112,25.0,217660
113,27.08,181348
114,26.4,187907
115,29.42,182362
116,25.67,210677
117,27.4,187172
118,29.7,192235
119,28.58,185298
120,27.37,225186
121,28.11,187112
122,28.08,196802
123,29.86,187830
124,23.43,181900
125,27.61,186307
126,28.8,210817
