index,time,conflicts
0,6.7,157986
1,16.3,309864
2,27.89,482948
3,33.21,521249
4,22.51,361008
5,45.38,672698
6,41.57,630669
7,43.21,651363
8,24.45,395466
9,43.81,615527
10,51.23,691014
11,62.19,820398
12,42.49,584736
13,73.67,854094
14,52.77,716822
15,62.93,800179
16,22.52,346477
17,42.22,561808
18,49.03,629064
19,60.14,763952
20,50.89,659728
21,75.23,824366
22,71.72,818893
23,73.84,824288
24,39.24,515495
25,67.16,781524
26,69.11,789654
27,87.13,851979
28,56.44,682571
29,81.75,863135
30,65.33,744521
31,65.85,741173
32,15.7,273758
33,40.97,554527
34,51.08,646144
35,66.45,817172
36,39.27,488079
37,72.01,824715
38,64.38,764351
39,65.48,701293
40,45.24,578004
41,70.83,832419
42,77.36,837884
43,93.31,921323
44,73.83,871705
45,77.69,780591
46,70.76,770280
47,75.75,796644
48,37.47,508659
49,68.13,729806
50,64.6,736700
51,77.33,767567
52,82.79,862416
53,80.64,796378
54,87.3,891818
55,95.98,885754
56,65.59,805776
57,63.45,717442
58,84.02,857506
59,99.99,930949
60,73.26,775448
61,84.13,854115
62,77.77,840668
63,69.3,727252
